date,day_of_week,day_of_month,month,quarter,is_weekend,is_month_end,is_quarter_end,daily_sales,orders_count,opening_cash,direct_cash_sales,receivables_collected,total_inflow,vendor_outflow,opex_outflow,payroll_outflow,rent_outflow,total_outflow,net_cash_flow,closing_cash,pending_ar,pending_ap
2024-03-20,2,20,3,1,0,0,0,62927.79,8,5886970.22,18878.34,62769.6,81647.94,29685.48,6345.65,0.0,0.0,36031.13,45616.81,5932587.03,490358.74,646154.5
2024-03-21,3,21,3,1,0,0,0,63507.2,4,5932587.03,19052.16,35221.95,54274.11,46213.46,3212.35,0.0,0.0,49425.82,4848.3,5937435.32,499591.82,677200.77
2024-03-22,4,22,3,1,0,0,0,106650.46,14,5937435.32,31995.14,40895.04,72890.17,33276.08,5726.24,0.0,0.0,39002.32,33887.85,5971323.17,533352.11,691373.94
2024-03-23,5,23,3,1,1,0,0,22939.41,3,5971323.17,6881.82,27395.85,34277.67,42001.2,2421.43,0.0,0.0,44422.63,-10144.96,5961178.21,522013.85,659213.51
2024-03-24,6,24,3,1,1,0,0,45920.38,3,5961178.21,13776.11,43063.06,56839.17,84260.61,2633.45,0.0,0.0,86894.06,-30054.88,5931123.33,511095.06,587804.8
2024-03-25,0,25,3,1,0,0,0,43497.75,3,5931123.33,13049.32,29583.02,42632.35,42345.97,4267.23,0.0,0.0,46613.2,-3980.85,5927142.47,511960.46,579474.6
2024-03-26,1,26,3,1,0,0,0,106482.98,10,5927142.47,31944.89,37026.79,68971.68,68447.85,8723.59,0.0,0.0,77171.44,-8199.76,5918942.71,549471.76,540513.84
2024-03-27,2,27,3,1,0,0,0,96916.13,9,5918942.71,29074.84,31110.23,60185.07,38782.3,5614.54,0.0,0.0,44396.84,15788.23,5934730.95,586202.82,542666.39
2024-03-28,3,28,3,1,0,0,0,116195.1,10,5934730.95,34858.53,45598.85,80457.38,20360.12,3070.57,0.0,0.0,23430.69,57026.69,5991757.63,621940.53,546898.51
2024-03-29,4,29,3,1,0,0,0,76704.85,7,5991757.63,23011.46,30654.18,53665.64,31900.34,5177.04,0.0,0.0,37077.38,16588.26,6008345.89,644979.75,591318.87
2024-03-30,5,30,3,1,1,0,0,37158.04,3,6008345.89,11147.41,28885.85,40033.26,37309.0,2378.99,0.0,0.0,39687.99,345.27,6008691.16,642104.53,561756.91
2024-03-31,6,31,3,1,1,1,1,29383.7,3,6008691.16,8815.11,27670.58,36485.69,27182.52,1627.56,0.0,0.0,28810.08,7675.61,6016366.77,635002.55,541231.88
2024-04-01,0,1,4,2,0,0,0,112045.73,13,6016366.77,33613.72,90460.88,124074.6,39006.35,5177.79,237637.62,0.0,281821.76,-157747.17,5858619.6,622973.68,569029.53
2024-04-02,1,2,4,2,0,0,0,121665.11,12,5858619.6,36499.53,90407.03,126906.56,43703.18,8125.86,45190.84,0.0,97019.87,29886.69,5888506.3,617732.23,587428.35
2024-04-03,2,3,4,2,0,0,0,89725.31,7,5888506.3,26917.59,46737.59,73655.19,44620.67,4710.97,0.0,0.0,49331.64,24323.55,5912829.84,633802.36,599748.0
2024-04-04,3,4,4,2,0,0,0,117779.97,9,5912829.84,35333.99,89099.07,124433.06,34390.23,11795.77,0.0,0.0,46186.0,78247.06,5991076.91,627149.26,641805.61
2024-04-05,4,5,4,2,0,0,0,51179.18,6,5991076.91,15353.75,62665.43,78019.18,28096.64,8765.54,0.0,69999.01,106861.19,-28842.0,5962234.91,600309.25,676192.59
2024-04-06,5,6,4,2,1,0,0,33550.19,3,5962234.91,10065.06,44205.24,54270.29,20917.64,1027.12,0.0,0.0,21944.76,32325.53,5994560.44,579589.14,665263.9
2024-04-07,6,7,4,2,1,0,0,44925.11,3,5994560.44,13477.53,30030.67,43508.2,26308.55,1965.01,0.0,0.0,28273.56,15234.63,6009795.07,581006.06,650298.98
2024-04-08,0,8,4,2,0,0,0,101800.88,8,6009795.07,30540.27,28579.7,59119.96,21693.85,7328.01,0.0,0.0,29021.86,30098.1,6039893.18,623686.98,674362.68
2024-04-09,1,9,4,2,0,0,0,47326.36,6,6039893.18,14197.91,33862.38,48060.29,47971.49,11939.3,0.0,0.0,59910.78,-11850.49,6028042.69,622953.05,670366.26
2024-04-10,2,10,4,2,0,0,0,104669.96,7,6028042.69,31400.99,38200.98,69601.97,77334.58,11265.84,0.0,0.0,88600.42,-18998.45,6009044.23,658021.04,636696.14
2024-04-11,3,11,4,2,0,0,0,88258.19,9,6009044.23,26477.46,39074.33,65551.79,50679.45,8076.67,0.0,0.0,58756.12,6795.67,6015839.9,680727.44,652497.65
2024-04-12,4,12,4,2,0,0,0,95354.32,9,6015839.9,28606.3,37086.71,65693.01,82224.96,3916.23,0.0,0.0,86141.19,-20448.18,5995391.72,710388.76,602337.18
2024-04-13,5,13,4,2,1,0,0,22706.86,2,5995391.72,6812.06,30182.31,36994.37,22490.19,3600.31,0.0,0.0,26090.5,10903.86,6006295.58,696101.25,585207.18
2024-04-14,6,14,4,2,1,0,0,45689.46,3,6006295.58,13706.84,46062.15,59768.99,31633.41,2550.1,0.0,0.0,34183.51,25585.48,6031881.06,682021.73,562939.9
2024-04-15,0,15,4,2,0,0,0,61962.77,6,6031881.06,18588.83,62815.8,81404.63,43128.94,11033.02,0.0,0.0,54161.96,27242.67,6059123.74,662579.87,592444.91
2024-04-16,1,16,4,2,0,0,0,106397.62,12,6059123.74,31919.29,69641.3,101560.59,24522.98,8320.17,0.0,0.0,32843.15,68717.44,6127841.18,667416.9,617654.86
2024-04-17,2,17,4,2,0,0,0,66342.15,4,6127841.18,19902.64,84750.41,104653.06,21370.27,3621.07,0.0,0.0,24991.33,79661.72,6207502.9,629105.99,629243.23
2024-04-18,3,18,4,2,0,0,0,81992.65,6,6207502.9,24597.79,61924.01,86521.8,44217.36,5989.72,0.0,0.0,50207.08,36314.72,6243817.62,624576.84,652854.1
2024-04-19,4,19,4,2,0,0,0,105572.71,11,6243817.62,31671.81,73967.15,105638.96,44393.68,7851.85,0.0,0.0,52245.53,53393.43,6297211.05,624510.59,638215.04
2024-04-20,5,20,4,2,1,0,0,29144.69,2,6297211.05,8743.41,42825.08,51568.49,39070.41,1000.03,0.0,0.0,40070.45,11498.04,6308709.09,602086.79,605423.29
2024-04-21,6,21,4,2,1,0,0,32209.07,3,6308709.09,9662.72,26350.38,36013.11,24213.92,1912.6,0.0,0.0,26126.52,9886.59,6318595.68,598282.76,595940.15
2024-04-22,0,22,4,2,0,0,0,57314.69,4,6318595.68,17194.41,25573.76,42768.16,45260.16,5018.64,0.0,0.0,50278.8,-7510.63,6311085.04,612829.28,613799.66
2024-04-23,1,23,4,2,0,0,0,102964.25,8,6311085.04,30889.27,50639.78,81529.05,27763.96,5927.66,0.0,0.0,33691.61,47837.44,6358922.48,634264.48,631442.54
2024-04-24,2,24,4,2,0,0,0,109647.57,7,6358922.48,32894.27,33605.94,66500.21,80149.22,10260.24,0.0,0.0,90409.47,-23909.25,6335013.23,677411.83,593715.16
2024-04-25,3,25,4,2,0,0,0,104066.66,9,6335013.23,31220.0,41810.26,73030.26,65916.04,3706.1,0.0,0.0,69622.15,3408.11,6338421.34,708448.23,582908.45
2024-04-26,4,26,4,2,0,0,0,100056.88,13,6338421.34,30017.07,36349.83,66366.89,62323.57,11570.0,0.0,0.0,73893.56,-7526.67,6330894.67,742138.22,586666.36
2024-04-27,5,27,4,2,1,0,0,24107.77,3,6330894.67,7232.33,48624.05,55856.38,34831.74,3277.02,0.0,0.0,38108.75,17747.63,6348642.3,710389.61,559800.23
2024-04-28,6,28,4,2,1,0,0,31936.42,2,6348642.3,9580.92,44225.29,53806.21,38269.24,3482.52,0.0,0.0,41751.76,12054.45,6360696.75,688519.82,530223.79
2024-04-29,0,29,4,2,0,0,0,100503.65,7,6360696.75,30151.1,44370.24,74521.34,34925.19,9560.83,0.0,0.0,44486.02,30035.32,6390732.07,714502.14,569486.04
2024-04-30,1,30,4,2,0,1,0,61210.89,4,6390732.07,18363.27,54743.39,73106.66,26365.37,6020.49,0.0,0.0,32385.86,40720.79,6431452.86,702606.37,575395.81
2024-05-01,2,1,5,2,0,0,0,113195.95,11,6431452.86,33958.78,85123.11,119081.9,33504.22,11523.82,209775.53,0.0,254803.56,-135721.66,6295731.2,696720.42,604879.12
2024-05-02,3,2,5,2,0,0,0,51300.9,7,6295731.2,15390.27,83752.3,99142.57,30323.27,3226.74,56779.95,0.0,90329.96,8812.61,6304543.81,648878.75,637969.99
2024-05-03,4,3,5,2,0,0,0,99555.21,7,6304543.81,29866.56,90608.8,120475.36,26958.52,9343.84,0.0,0.0,36302.36,84173.0,6388716.81,627958.59,657286.41
2024-05-04,5,4,5,2,1,0,0,32962.55,2,6388716.81,9888.77,81958.63,91847.4,33267.3,3155.36,0.0,0.0,36422.66,55424.74,6444141.56,569073.75,629535.8
2024-05-05,6,5,5,2,1,0,0,21396.55,2,6444141.56,6418.97,67282.84,73701.81,29354.66,1395.15,0.0,72979.44,103729.24,-30027.43,6414114.13,516768.49,610708.21
2024-05-06,0,6,5,2,0,0,0,64398.57,7,6414114.13,19319.57,28992.35,48311.92,38813.18,10170.13,0.0,0.0,48983.31,-671.39,6413442.74,532855.13,643219.19
2024-05-07,1,7,5,2,0,0,0,92520.01,7,6413442.74,27756.0,37572.22,65328.22,47186.24,3109.41,0.0,0.0,50295.65,15032.58,6428475.31,560046.92,665128.91
2024-05-08,2,8,5,2,0,0,0,41376.35,3,6428475.31,12412.9,36491.75,48904.66,29705.55,6176.63,0.0,0.0,35882.18,13022.47,6441497.79,552518.61,673034.15
2024-05-09,3,9,5,2,0,0,0,66563.96,7,6441497.79,19969.19,41523.33,61492.52,23483.32,10053.84,0.0,0.0,33537.16,27955.36,6469453.15,557590.05,693912.28
2024-05-10,4,10,5,2,0,0,0,75374.44,5,6469453.15,22612.33,41148.57,63760.91,42632.92,6365.29,0.0,0.0,48998.21,14762.7,6484215.84,569203.59,691478.7
2024-05-11,5,11,5,2,1,0,0,35964.63,2,6484215.84,10789.39,39739.67,50529.06,48020.62,2255.0,0.0,0.0,50275.63,253.44,6484469.28,554639.16,654780.9
2024-05-12,6,12,5,2,1,0,0,18943.25,2,6484469.28,5682.97,29027.67,34710.65,56386.06,3941.11,0.0,0.0,60327.16,-25616.51,6458852.77,538871.76,606158.04
2024-05-13,0,13,5,2,0,0,0,83044.06,6,6458852.77,24913.22,28163.35,53076.57,23592.86,6632.41,0.0,0.0,30225.27,22851.3,6481704.06,568839.25,659621.74
2024-05-14,1,14,5,2,0,0,0,99631.48,11,6481704.06,29889.44,36341.12,66230.56,32162.23,5378.49,0.0,0.0,37540.71,28689.85,6510393.91,602240.18,668471.29
2024-05-15,2,15,5,2,0,0,0,79861.29,7,6510393.91,23958.39,53432.11,77390.5,39730.85,11716.84,0.0,0.0,51447.69,25942.81,6536336.72,604710.97,666341.34
2024-05-16,3,16,5,2,0,0,0,43620.42,3,6536336.72,13086.13,43728.6,56814.73,31095.57,3828.6,0.0,0.0,34924.18,21890.55,6558227.27,591516.66,711190.46
2024-05-17,4,17,5,2,0,0,0,92410.65,10,6558227.27,27723.2,69232.36,96955.56,22880.88,11685.14,0.0,0.0,34566.02,62389.54,6620616.81,586971.76,724752.05
2024-05-18,5,18,5,2,1,0,0,37044.83,3,6620616.81,11113.45,66943.92,78057.37,31285.71,1813.29,0.0,0.0,33099.0,44958.38,6665575.19,545959.21,704566.42
2024-05-19,6,19,5,2,1,0,0,43032.01,3,6665575.19,12909.6,71774.56,84684.17,25719.77,3834.21,0.0,0.0,29553.98,55130.19,6720705.37,504307.06,684905.71
2024-05-20,0,20,5,2,0,0,0,115557.2,11,6720705.37,34667.16,45041.74,79708.9,42944.37,9121.01,0.0,0.0,52065.38,27643.51,6748348.89,540155.36,696894.42
2024-05-21,1,21,5,2,0,0,0,38123.99,3,6748348.89,11437.2,35890.77,47327.97,35167.98,11618.23,0.0,0.0,46786.21,541.76,6748890.65,530951.39,697343.05
2024-05-22,2,22,5,2,0,0,0,111702.29,15,6748890.65,33510.69,28959.65,62470.34,52306.04,3917.04,0.0,0.0,56223.08,6247.26,6755137.9,580183.35,704871.6
2024-05-23,3,23,5,2,0,0,0,75447.26,8,6755137.9,22634.18,27665.12,50299.3,51207.56,6906.19,0.0,0.0,58113.75,-7814.45,6747323.45,605331.31,717883.24
2024-05-24,4,24,5,2,0,0,0,75520.5,6,6747323.45,22656.15,45374.63,68030.78,71308.83,8519.63,0.0,0.0,79828.46,-11797.68,6735525.78,612821.02,668097.28
2024-05-25,5,25,5,2,1,0,0,23373.7,1,6735525.78,7012.11,43138.09,50150.2,46066.96,3632.41,0.0,0.0,49699.37,450.83,6735976.61,586044.52,627944.24
2024-05-26,6,26,5,2,1,0,0,16182.98,2,6735976.61,4854.9,29829.83,34684.73,46677.76,1742.68,0.0,0.0,48420.43,-13735.71,6722240.9,567542.78,588410.55
2024-05-27,0,27,5,2,0,0,0,77710.44,5,6722240.9,23313.13,43106.26,66419.39,36678.75,3730.34,0.0,0.0,40409.09,26010.3,6748251.2,578833.83,607770.56
2024-05-28,1,28,5,2,0,0,0,111585.4,13,6748251.2,33475.62,47433.7,80909.32,45520.54,7898.29,0.0,0.0,53418.83,27490.49,6775741.69,609509.91,630777.33
2024-05-29,2,29,5,2,0,0,0,91797.94,9,6775741.69,27539.38,46971.94,74511.32,35315.36,3616.13,0.0,0.0,38931.49,35579.83,6811321.52,626796.52,659076.7
2024-05-30,3,30,5,2,0,0,0,118928.42,8,6811321.52,35678.53,45001.29,80679.82,28982.93,6316.04,0.0,0.0,35298.97,45380.84,6856702.37,665045.13,682182.43
2024-05-31,4,31,5,2,0,1,0,96231.83,8,6856702.37,28869.55,52363.82,81233.37,40271.25,5235.45,0.0,0.0,45506.7,35726.67,6892429.04,680043.58,689149.64
2024-06-01,5,1,6,2,1,0,0,29219.44,3,6892429.04,8765.83,64671.94,73437.77,47259.22,1192.02,229484.59,0.0,277935.83,-204498.06,6687930.98,635825.25,653383.64
2024-06-02,6,2,6,2,1,0,0,29733.46,2,6687930.98,8920.04,42945.78,51865.82,33139.32,1168.53,49821.91,0.0,84129.76,-32263.94,6655667.04,613692.9,628254.78
2024-06-03,0,3,6,2,0,0,0,46156.34,5,6655667.04,13846.9,72949.3,86796.2,37822.4,5342.13,0.0,0.0,43164.53,43631.67,6699298.71,573053.04,635090.89
2024-06-04,1,4,6,2,0,0,0,51071.29,4,6699298.71,15321.39,41709.99,57031.38,37720.74,10935.22,0.0,0.0,48655.95,8375.43,6707674.14,567092.94,629091.25
2024-06-05,2,5,6,2,0,0,0,97898.24,9,6707674.14,29369.47,45172.13,74541.61,28266.82,5249.61,0.0,67725.08,101241.52,-26699.91,6680974.22,590449.58,638525.0
2024-06-06,3,6,6,2,0,0,0,68602.07,5,6680974.22,20580.62,34574.21,55154.83,43554.23,5770.16,0.0,0.0,49324.4,5830.43,6686804.65,603896.82,663819.85
2024-06-07,4,7,6,2,0,0,0,121788.74,9,6686804.65,36536.62,36572.93,73109.55,35423.34,11470.09,0.0,0.0,46893.43,26216.12,6713020.78,652576.01,669864.55
2024-06-08,5,8,6,2,1,0,0,18980.89,1,6713020.78,5694.27,37094.69,42788.96,34105.17,1581.59,0.0,0.0,35686.76,7102.21,6720122.98,628767.94,646293.09
2024-06-09,6,9,6,2,1,0,0,37073.63,3,6720122.98,11122.09,48132.58,59254.67,39549.45,2317.63,0.0,0.0,41867.08,17387.59,6737510.57,606586.91,620331.29
2024-06-10,0,10,6,2,0,0,0,51062.61,6,6737510.57,15318.78,43001.36,58320.14,67751.83,5066.38,0.0,0.0,72818.21,-14498.07,6723012.5,599329.38,583931.34
2024-06-11,1,11,6,2,0,0,0,51501.64,6,6723012.5,15450.49,25465.85,40916.34,68996.25,7634.4,0.0,0.0,76630.65,-35714.3,6687298.2,609914.68,577442.3
2024-06-12,2,12,6,2,0,0,0,44207.22,4,6687298.2,13262.17,26124.75,39386.92,71831.78,5173.83,0.0,0.0,77005.61,-37618.69,6649679.5,614734.99,536182.48
2024-06-13,3,13,6,2,0,0,0,46152.08,6,6649679.5,13845.63,31636.74,45482.36,31889.14,5208.17,0.0,0.0,37097.31,8385.05,6658064.55,615404.71,555278.56
2024-06-14,4,14,6,2,0,0,0,71649.68,6,6658064.55,21494.91,32857.43,54352.34,40281.48,8546.7,0.0,0.0,48828.19,5524.15,6663588.7,632702.06,548676.32
2024-06-15,5,15,6,2,1,0,0,28846.92,3,6663588.7,8654.07,59708.83,68362.9,32347.11,3106.44,0.0,0.0,35453.55,32909.36,6696498.06,593186.07,526738.26
2024-06-16,6,16,6,2,1,0,0,31503.55,4,6696498.06,9451.07,55596.23,65047.29,29863.16,2597.51,0.0,0.0,32460.67,32586.62,6729084.68,559642.33,510580.37
2024-06-17,0,17,6,2,0,0,0,90803.18,10,6729084.68,27240.95,44559.78,71800.73,19680.17,9228.66,0.0,0.0,28908.83,42891.9,6771976.59,578644.77,531373.88
2024-06-18,1,18,6,2,0,0,0,71723.45,10,6771976.59,21517.03,76294.23,97811.26,28384.79,6773.44,0.0,0.0,35158.24,62653.03,6834629.61,552556.96,535788.36
2024-06-19,2,19,6,2,0,0,0,107503.66,9,6834629.61,32251.1,42954.06,75205.16,30626.7,8655.84,0.0,0.0,39282.54,35922.62,6870552.23,584855.46,553549.89
2024-06-20,3,20,6,2,0,0,0,59354.56,4,6870552.23,17806.37,40489.88,58296.25,31695.49,10525.06,0.0,0.0,42220.54,16075.7,6886627.94,585913.77,584633.27
2024-06-21,4,21,6,2,0,0,0,112016.86,13,6886627.94,33605.06,39463.45,73068.51,38532.81,7061.65,0.0,0.0,45594.46,27474.06,6914101.99,624862.12,586367.5
2024-06-22,5,22,6,2,1,0,0,42681.68,3,6914101.99,12804.5,49303.44,62107.94,19685.69,2163.48,0.0,0.0,21849.17,40258.77,6954360.76,605435.86,576344.91
2024-06-23,6,23,6,2,1,0,0,44155.88,4,6954360.76,13246.76,30632.95,43879.72,37885.67,2168.21,0.0,0.0,40053.89,3825.83,6958186.6,605712.02,544128.97
2024-06-24,0,24,6,2,0,0,0,123149.87,9,6958186.6,36944.96,29518.97,66463.93,35753.81,6379.22,0.0,0.0,42133.03,24330.9,6982517.5,662397.97,566815.53
2024-06-25,1,25,6,2,0,0,0,75437.4,7,6982517.5,22631.22,57135.72,79766.94,47824.48,4981.0,0.0,0.0,52805.49,26961.46,7009478.96,658068.42,572276.72
2024-06-26,2,26,6,2,0,0,0,69998.59,6,7009478.96,20999.58,30226.11,51225.68,53733.23,9504.64,0.0,0.0,63237.87,-12012.18,6997466.77,676841.33,560886.4
2024-06-27,3,27,6,2,0,0,0,100007.33,14,6997466.77,30002.2,30123.71,60125.91,33567.41,7355.9,0.0,0.0,40923.31,19202.6,7016669.38,716722.75,560889.29
2024-06-28,4,28,6,2,0,0,0,108551.15,9,7016669.38,32565.34,56212.85,88778.2,20037.99,9898.64,0.0,0.0,29936.62,58841.58,7075510.95,736495.7,593522.51
2024-06-29,5,29,6,2,1,0,0,40381.74,3,7075510.95,12114.52,53586.85,65701.37,30764.54,1420.97,0.0,0.0,32185.51,33515.85,7109026.8,711176.07,575787.99
2024-06-30,6,30,6,2,1,1,1,35294.92,2,7109026.8,10588.48,51283.75,61872.22,22017.42,3671.23,0.0,0.0,25688.65,36183.57,7145210.38,684598.77,560469.38
2024-07-01,0,1,7,3,0,0,0,117809.39,10,7145210.38,35342.82,86339.17,121681.99,34595.31,11002.15,214728.41,0.0,260325.87,-138643.87,7006566.5,680726.18,581359.79
2024-07-02,1,2,7,3,0,0,0,50715.55,5,7006566.5,15214.66,67562.38,82777.05,26288.53,4820.29,46276.54,0.0,77385.35,5391.7,7011958.2,648664.67,617443.19
2024-07-03,2,3,7,3,0,0,0,55930.95,7,7011958.2,16779.29,62722.28,79501.57,34738.64,4691.28,0.0,0.0,39429.92,40071.65,7052029.85,625094.06,656132.23
2024-07-04,3,4,7,3,0,0,0,98881.94,11,7052029.85,29664.58,61445.95,91110.53,40852.86,10166.17,0.0,0.0,51019.04,40091.49,7092121.34,632865.46,683740.1
2024-07-05,4,5,7,3,0,0,0,98543.03,11,7092121.34,29562.91,56779.28,86342.19,42088.73,5920.61,0.0,64042.68,112052.02,-25709.82,7066411.52,645066.3,716882.58
2024-07-06,5,6,7,3,1,0,0,37631.19,2,7066411.52,11289.36,32730.22,44019.58,29539.5,2985.91,0.0,0.0,32525.41,11494.17,7077905.7,638677.91,698296.11
2024-07-07,6,7,7,3,1,0,0,40257.8,4,7077905.7,12077.34,46969.54,59046.88,23648.27,3096.85,0.0,0.0,26745.11,32301.76,7110207.46,619888.83,681525.07
2024-07-08,0,8,7,3,0,0,0,75336.9,8,7110207.46,22601.07,27743.05,50344.12,22492.0,10912.67,0.0,0.0,33404.67,16939.45,7127146.91,644881.61,695023.6
2024-07-09,1,9,7,3,0,0,0,86492.34,6,7127146.91,25947.7,29316.93,55264.63,32385.43,11081.27,0.0,0.0,43466.7,11797.94,7138944.84,676109.32,722148.61
2024-07-10,2,10,7,3,0,0,0,65782.19,7,7138944.84,19734.66,54911.68,74646.33,90820.7,10603.84,0.0,0.0,101424.54,-26778.21,7112166.63,667245.17,709856.02
2024-07-11,3,11,7,3,0,0,0,88220.69,7,7112166.63,26466.21,31121.17,57587.37,92719.82,5939.75,0.0,0.0,98659.57,-41072.2,7071094.43,697878.49,643617.71
2024-07-12,4,12,7,3,0,0,0,108744.86,11,7071094.43,32623.46,57524.39,90147.85,51558.43,3363.16,0.0,0.0,54921.58,35226.27,7106320.7,716475.49,670672.32
2024-07-13,5,13,7,3,1,0,0,19847.54,2,7106320.7,5954.26,29869.92,35824.18,41673.3,2698.54,0.0,0.0,44371.84,-8547.66,7097773.04,700498.85,637603.29
2024-07-14,6,14,7,3,1,0,0,36361.77,2,7097773.04,10908.53,35775.45,46683.98,38933.85,2871.23,0.0,0.0,41805.08,4878.9,7102651.94,690176.65,603813.25
2024-07-15,0,15,7,3,0,0,0,40225.22,3,7102651.94,12067.57,84458.63,96526.19,34704.68,8621.53,0.0,0.0,43326.21,53199.99,7155851.92,633875.67,625886.21
2024-07-16,1,16,7,3,0,0,0,89134.08,7,7155851.92,26740.22,70449.13,97189.35,42435.42,6980.64,0.0,0.0,49416.07,47773.28,7203625.2,625820.41,661662.51
2024-07-17,2,17,7,3,0,0,0,71488.82,7,7203625.2,21446.65,53155.26,74601.91,48139.04,11362.26,0.0,0.0,59501.29,15100.61,7218725.82,622707.32,668991.67
2024-07-18,3,18,7,3,0,0,0,83845.21,6,7218725.82,25153.56,52838.88,77992.44,51759.69,8845.58,0.0,0.0,60605.27,17387.17,7236112.99,628560.09,695729.67
2024-07-19,4,19,7,3,0,0,0,100572.69,8,7236112.99,30171.81,71267.55,101439.35,34688.08,9073.08,0.0,0.0,43761.16,57678.2,7293791.19,627693.43,685122.44
2024-07-20,5,20,7,3,1,0,0,27503.36,2,7293791.19,8251.01,80394.84,88645.85,34599.75,3072.65,0.0,0.0,37672.4,50973.45,7344764.64,566550.94,657196.26
2024-07-21,6,21,7,3,1,0,0,36182.13,4,7344764.64,10854.64,30192.62,41047.26,36797.18,2797.91,0.0,0.0,39595.08,1452.18,7346216.82,561685.8,626961.15
2024-07-22,0,22,7,3,0,0,0,99683.67,13,7346216.82,29905.1,36755.57,66660.67,43590.64,4527.56,0.0,0.0,48118.2,18542.47,7364759.29,594708.8,642933.68
2024-07-23,1,23,7,3,0,0,0,106284.91,7,7364759.29,31885.47,43082.47,74967.94,44743.91,10225.3,0.0,0.0,54969.21,19998.74,7384758.03,626025.76,659593.96
2024-07-24,2,24,7,3,0,0,0,84582.21,9,7384758.03,25374.66,40798.67,66173.33,45793.47,8153.47,0.0,0.0,53946.94,12226.4,7396984.42,644434.64,658009.47
2024-07-25,3,25,7,3,0,0,0,118976.7,16,7396984.42,35693.01,46084.68,81777.69,56741.98,3467.9,0.0,0.0,60209.89,21567.8,7418552.22,681633.64,656504.01
2024-07-26,4,26,7,3,0,0,0,74532.66,6,7418552.22,22359.8,31834.45,54194.24,83674.72,10946.23,0.0,0.0,94620.95,-40426.71,7378125.52,701972.06,628874.7
2024-07-27,5,27,7,3,1,0,0,22403.8,2,7378125.52,6721.14,53479.54,60200.68,24337.92,3212.28,0.0,0.0,27550.2,32650.48,7410776.0,664175.18,618397.72
2024-07-28,6,28,7,3,1,0,0,41033.17,2,7410776.0,12309.95,55355.32,67665.27,41098.35,2867.89,0.0,0.0,43966.24,23699.03,7434475.02,637543.09,582599.63
2024-07-29,0,29,7,3,0,0,0,78252.1,5,7434475.02,23475.63,51159.31,74634.94,26359.38,3603.15,0.0,0.0,29962.53,44672.41,7479147.43,641160.24,580843.5
2024-07-30,1,30,7,3,0,0,0,109664.92,14,7479147.43,32899.48,53199.66,86099.13,21913.48,6470.38,0.0,0.0,28383.86,57715.27,7536862.71,664726.03,634097.51
2024-07-31,2,31,7,3,0,1,0,55563.28,6,7536862.71,16668.99,34600.27,51269.26,27794.05,3908.8,0.0,0.0,31702.86,19566.4,7556429.1,669020.06,654394.4
2024-08-01,3,1,8,3,0,0,0,49894.34,3,7556429.1,14968.3,88892.14,103860.45,49419.55,6957.66,196702.11,0.0,253079.33,-149218.88,7407210.22,615053.96,669823.99
2024-08-02,4,2,8,3,0,0,0,65868.16,5,7407210.22,19760.45,54982.56,74743.01,24780.6,5308.17,47106.39,0.0,77195.16,-2452.15,7404758.07,606179.11,679470.61
2024-08-03,5,3,8,3,1,0,0,17720.79,1,7404758.07,5316.24,47923.19,53239.43,24846.92,2027.94,0.0,0.0,26874.86,26364.57,7431122.64,570660.48,667713.93
2024-08-04,6,4,8,3,1,0,0,20630.15,1,7431122.64,6189.04,40544.71,46733.75,28523.07,2690.23,0.0,0.0,31213.29,15520.46,7446643.1,544556.88,649036.24
2024-08-05,0,5,8,3,0,0,0,48990.5,4,7446643.1,14697.15,58559.23,73256.38,25006.65,8615.99,0.0,64104.61,97727.24,-24470.85,7422172.25,520291.0,674222.73
2024-08-06,1,6,8,3,0,0,0,44092.8,4,7422172.25,13227.84,32178.34,45406.18,44839.34,3512.81,0.0,0.0,48352.15,-2945.97,7419226.27,518977.62,668081.65
2024-08-07,2,7,8,3,0,0,0,77665.0,5,7419226.27,23299.5,39560.81,62860.32,40943.08,9993.44,0.0,0.0,50936.52,11923.79,7431150.07,533782.31,681303.68
2024-08-08,3,8,8,3,0,0,0,64763.39,6,7431150.07,19429.02,35627.78,55056.8,52240.58,11005.67,0.0,0.0,63246.26,-8189.46,7422960.61,543488.9,698579.33
2024-08-09,4,9,8,3,0,0,0,54168.61,4,7422960.61,16250.58,34637.73,50888.31,37893.84,7348.63,0.0,0.0,45242.47,5645.84,7428606.45,546769.2,724515.29
2024-08-10,5,10,8,3,1,0,0,27134.22,2,7428606.45,8140.27,42088.13,50228.4,56950.12,2361.97,0.0,0.0,59312.09,-9083.69,7419522.76,523675.02,676633.22
2024-08-11,6,11,8,3,1,0,0,19719.06,1,7419522.76,5915.72,25721.98,31637.7,46054.9,2703.18,0.0,0.0,48758.08,-17120.38,7402402.38,511756.39,645092.77
2024-08-12,0,12,8,3,0,0,0,80448.98,6,7402402.38,24134.69,37373.26,61507.96,63718.81,6349.56,0.0,0.0,70068.37,-8560.41,7393841.96,530697.41,615646.45
2024-08-13,1,13,8,3,0,0,0,49354.2,5,7393841.96,14806.26,35517.25,50323.51,26635.51,4968.39,0.0,0.0,31603.9,18719.61,7412561.57,529728.11,620710.3
2024-08-14,2,14,8,3,0,0,0,110444.7,13,7412561.57,33133.41,31219.01,64352.42,47831.27,8141.34,0.0,0.0,55972.62,8379.8,7420941.37,575820.39,647420.43
